,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,-additional
Rk,Player,From,To,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,-9999
186,Stephen Jackson,2002,2013,4,179,4056,575,1392,169,565,244,324,97,548,315,205,54,313,358,1563,.413,.299,.753,22.7,8.7,3.1,1.8,jacksst02
187,Damion James,2014,2014,1,5,50,2,9,0,2,2,2,1,12,3,0,1,1,3,6,.222,.000,1.000,10.0,1.2,2.4,0.6,jamesda01
188,Othyus Jeffers,2011,2014,2,5,42,4,8,0,1,1,2,1,8,2,0,0,1,3,9,.500,.000,.500,8.4,1.8,1.6,0.4,jeffeot01
189,Richard Jefferson,2010,2012,3,203,6147,798,1736,274,684,394,532,130,809,320,108,86,230,425,2264,.460,.401,.741,30.3,11.2,4.0,1.6,jefferi01
190,Alize Johnson,2023,2023,1,4,30,3,6,0,2,1,2,2,10,1,1,0,4,3,7,.500,.000,.500,7.5,1.8,2.5,0.3,johnsal02
191,Avery Johnson,1991,2001,10,644,20009,2700,5544,22,137,1064,1500,262,1309,4474,712,121,1262,1196,6486,.487,.161,.709,31.1,10.1,2.0,6.9,johnsav01
192,DerMarr Johnson,2008,2008,1,5,28,7,14,3,9,0,2,0,1,1,1,0,0,4,17,.500,.333,.000,5.6,3.4,0.2,0.2,johnsde03
193,Ed Johnson,1971,1971,1,8,159,22,47,0,0,8,20,17,48,8,,,10,21,52,.468,,.400,19.9,6.5,6.0,1.0,johnsed01
194,George Johnson,1972,1972,1,67,1477,128,282,0,0,61,103,126,464,59,,,84,209,317,.454,,.592,22.0,4.7,6.9,0.9,johnsge01
195,George Johnson,1981,1982,2,157,3513,255,542,0,0,123,173,367,1056,171,67,512,202,532,633,.470,,.711,22.4,4.0,6.7,1.1,johnsge02
196,Keldon Johnson,2020,2023,4,224,6724,1365,2918,366,1009,602,801,239,1244,477,158,51,317,443,3698,.468,.363,.752,30.0,16.5,5.6,2.1,johnske04
197,Linton Johnson,2005,2005,1,2,15,0,2,0,1,0,0,0,3,0,1,0,1,1,0,.000,.000,,7.5,0.0,1.5,0.0,johnsli01
198,Reggie Johnson,1981,1982,2,100,2220,434,876,0,1,160,233,175,495,98,52,64,156,350,1028,.495,.000,.687,22.2,10.3,5.0,1.0,johnsre01
199,Stanley Johnson,2023,2023,1,30,469,65,122,18,40,26,39,22,95,67,16,6,33,48,174,.533,.450,.667,15.6,5.8,3.2,2.2,johnsst04
200,Steve Johnson,1986,1986,1,71,1828,362,573,0,0,259,373,143,462,95,44,66,191,291,983,.632,,.694,25.7,13.8,6.5,1.3,johnsst03
201,Stew Johnson,1976,1976,1,10,123,21,78,1,8,2,4,10,19,15,2,0,2,16,45,.269,.125,.500,12.3,4.5,1.9,1.5,johnsst01
202,Tyler Johnson,2022,2022,1,3,53,2,10,2,6,0,0,2,6,5,2,2,1,3,6,.200,.333,,17.7,2.0,2.0,1.7,johnsty01
203,Vinnie Johnson,1992,1992,1,60,1350,202,499,19,60,55,85,67,182,145,41,14,74,93,478,.405,.317,.647,22.5,8.0,3.0,2.4,johnsvi01
204,Jim Johnstone,1983,1983,1,7,54,2,10,0,0,3,5,4,16,1,1,1,4,9,7,.200,,.600,7.7,1.0,2.3,0.1,johnsji01
205,Anthony Jones,1987,1987,1,49,744,119,289,7,19,41,52,39,95,66,32,18,38,68,286,.412,.368,.788,15.2,5.8,1.9,1.3,jonesan01
206,Bobby Jones,2008,2008,1,3,20,1,4,0,2,0,0,0,2,1,2,0,1,1,2,.250,.000,,6.7,0.7,0.7,0.3,jonesbo02
207,Caldwell Jones,1990,1990,1,72,885,67,144,1,5,38,54,76,230,20,20,27,48,146,173,.465,.200,.704,12.3,2.4,3.2,0.3,jonesca01
208,Collis Jones,1972,1973,2,159,3632,520,1140,1,10,325,472,416,856,221,,,228,430,1366,.456,.100,.689,22.8,8.6,5.4,1.4,jonesco01
209,Edgar Jones,1983,1985,3,127,2714,458,920,6,23,301,407,215,688,123,87,156,196,457,1223,.498,.261,.740,21.4,9.6,5.4,1.0,jonesed01
210,Larry Jones,1973,1973,1,53,1254,187,400,12,46,144,173,63,178,163,,,83,141,530,.468,.261,.832,23.7,10.0,3.4,3.1,jonesla01
211,Nick Jones,1969,1973,2,7,76,9,28,0,2,4,9,5,6,6,,,8,14,22,.321,.000,.444,10.9,3.1,0.9,0.9,jonesni01
212,Ozell Jones,1985,1985,1,67,888,106,180,0,1,33,83,65,238,56,30,57,61,139,245,.589,.000,.398,13.3,3.7,3.6,0.8,jonesoz01
213,Rich Jones,1970,1975,6,391,13687,2578,6002,116,365,1194,1549,969,3137,1217,158,45,912,1365,6466,.430,.318,.771,35.0,16.5,8.0,3.1,jonesri01
214,Shelton Jones,1989,1989,1,7,92,9,25,0,0,8,13,6,16,7,2,2,7,8,26,.360,,.615,13.1,3.7,2.3,1.0,jonessh01
215,Steve Jones,1972,1973,2,97,3550,654,1530,28,81,422,491,80,363,272,,,245,311,1758,.427,.346,.859,36.6,18.1,3.7,2.8,jonesst01
216,Tre Jones,2021,2023,3,174,3401,544,1160,58,214,236,282,93,421,720,139,16,169,189,1382,.469,.271,.837,19.5,7.9,2.4,4.1,jonestr01
217,Cory Joseph,2012,2015,4,204,3034,406,856,37,118,213,277,93,376,389,103,38,143,230,1062,.474,.314,.769,14.9,5.2,1.8,1.9,josepco01
218,George Karl,1974,1978,5,264,4449,674,1449,12,54,343,440,105,369,795,232,20,362,559,1703,.465,,.780,16.9,6.5,1.4,3.0,karlge01
219,Tim Kempton,1997,1997,1,10,59,1,5,0,0,2,2,3,8,2,1,1,7,4,4,.200,,1.000,5.9,0.4,0.8,0.2,kemptti01
220,Goo Kennedy,1972,1974,3,211,4702,793,1422,0,0,296,452,455,1362,223,59,15,267,777,1882,.558,,.655,22.3,8.9,6.5,1.1,kennego01
221,Larry Kenon,1976,1980,5,399,14470,3446,7022,1,10,1355,1656,1332,4114,1214,638,164,1054,948,8248,.491,,.818,36.3,20.7,10.3,3.0,kenonla01
222,Steve Kerr,1999,2003,4,206,2604,277,663,123,312,84,95,27,158,188,70,7,85,121,761,.418,.394,.884,12.6,3.7,0.8,0.9,kerrst01
223,Jerome Kersey,1999,2000,2,117,2009,214,554,3,23,35,55,100,355,110,104,61,81,253,466,.386,.130,.636,17.2,4.0,3.0,0.9,kerseje01
224,Irv Kiffin,1980,1980,1,26,212,32,96,0,0,18,25,12,40,19,10,2,30,43,82,.333,,.720,8.2,3.2,1.5,0.7,kiffiir01
225,Albert King,1989,1989,1,46,791,141,327,8,32,37,48,33,140,79,27,7,74,97,327,.431,.250,.771,17.2,7.1,3.0,1.7,kingal01
226,Gerard King,1999,1999,1,19,63,6,14,0,0,11,18,6,14,4,2,1,4,12,23,.429,,.611,3.3,1.2,0.7,0.2,kingge02
227,Billy Knight,1985,1985,1,52,611,125,285,10,24,51,57,40,96,59,14,1,57,48,311,.439,.417,.895,11.8,6.0,1.8,1.1,knighbi01
228,Negele Knight,1994,1994,1,64,1430,224,471,4,21,141,174,28,103,197,34,10,94,120,593,.476,.190,.810,22.3,9.3,1.6,3.1,knighne01
229,Larry Krystkowiak,1987,1987,1,68,1004,170,373,1,12,110,148,77,239,85,22,12,67,141,451,.456,.083,.743,14.8,6.6,3.5,1.3,krystla01
230,Anthony Lamb,2022,2022,1,2,8,0,2,0,2,0,0,0,1,2,0,0,0,0,0,.000,.000,,4.0,0.0,0.5,1.0,lamban01
231,John Lambert,1982,1982,1,21,271,26,58,0,1,13,14,19,51,13,6,6,10,43,65,.448,.000,.929,12.9,3.1,2.4,0.6,lambejo01
232,Jeff Lamp,1986,1986,1,30,620,136,271,4,17,56,69,19,79,53,19,1,38,67,332,.502,.235,.812,20.7,11.1,2.6,1.8,lampje01
233,Jock Landale,2022,2022,1,54,589,101,204,29,89,34,41,63,138,45,10,14,31,53,265,.495,.326,.829,10.9,4.9,2.6,0.8,landajo01
234,Keith Langford,2008,2008,1,2,10,1,4,0,0,0,0,0,2,0,0,0,0,1,2,.250,,,5.0,1.0,1.0,0.0,langfke01
235,Romeo Langford,2022,2023,2,47,887,125,266,16,63,42,64,57,118,52,25,13,30,68,308,.470,.254,.656,18.9,6.6,2.5,1.1,langfro01
236,Nicolás Laprovíttola,2017,2017,1,18,174,20,47,10,27,9,9,1,10,28,4,1,19,19,59,.426,.370,1.000,9.7,3.3,0.6,1.6,laproni01
237,Joffrey Lauvergne,2018,2018,1,55,534,98,190,0,5,30,47,63,171,41,9,3,33,45,226,.516,.000,.638,9.7,4.1,3.1,0.7,lauvejo01
238,Mo Layton,1978,1978,1,41,498,85,168,,,12,13,4,32,108,21,4,59,51,182,.506,,.923,12.1,4.4,0.8,2.6,laytomo01
239,Manny Leaks,1969,1971,3,151,4975,987,2043,0,2,510,711,710,1763,175,,,283,474,2484,.483,.000,.717,32.9,16.5,11.7,1.2,leaksma01
240,Jeff Lebo,1990,1990,1,4,32,2,7,0,0,2,2,2,4,3,2,0,1,7,6,.286,,1.000,8.0,1.5,1.0,0.8,leboje01
241,David Lee,2017,2017,1,79,1477,248,420,0,0,80,113,149,441,124,31,40,82,125,576,.590,,.708,18.7,7.3,5.6,1.6,leeda02
242,Kawhi Leonard,2012,2018,7,407,12364,2429,4910,529,1370,1267,1497,509,2511,924,723,289,558,706,6654,.495,.386,.846,30.4,16.3,6.2,2.3,leonaka01
243,Clifford Lett,1991,1991,1,7,99,14,29,0,1,6,9,1,7,7,2,1,8,9,34,.483,.000,.667,14.1,4.9,1.0,1.0,lettcl01
244,Steve Lingenfelter,1984,1984,1,3,14,1,1,0,0,0,2,3,4,1,0,0,1,6,2,1.000,,.000,4.7,0.7,1.3,0.3,lingest01
245,Riney Lochmann,1968,1970,3,170,2205,296,730,5,16,134,221,117,466,143,,,121,312,731,.405,.313,.606,13.0,4.3,2.7,0.8,lochmri01
246,Darrell Lockhart,1984,1984,1,2,14,2,2,0,0,0,0,0,3,0,0,0,2,5,4,1.000,,,7.0,2.0,1.5,0.0,lockhda01
247,Brad Lohaus,1996,1998,2,41,375,46,117,31,79,3,6,8,45,22,3,9,12,44,126,.393,.392,.500,9.1,3.1,1.1,0.5,lohaubr01
248,Stan Love,1975,1975,1,12,64,13,30,0,0,3,4,6,24,9,0,4,6,16,29,.433,,.750,5.3,2.4,2.0,0.8,lovest01
249,John Lucas,1984,1984,1,63,1807,275,595,19,69,120,157,23,180,673,92,5,147,123,689,.462,.275,.764,28.7,10.9,2.9,10.7,lucasjo01
250,Trey Lyles,2020,2021,2,86,1629,196,433,79,208,48,68,80,447,83,34,29,45,111,519,.453,.380,.706,18.9,6.0,5.2,1.0,lylestr01
251,Sam Mack,1993,1993,1,40,267,47,118,3,22,45,58,18,48,15,14,5,22,44,142,.398,.136,.776,6.7,3.6,1.2,0.4,macksa01
252,Ian Mahinmi,2008,2010,2,32,188,41,67,0,0,40,56,13,57,3,3,12,17,36,122,.612,,.714,5.9,3.8,1.8,0.1,mahinia01
253,Moses Malone,1995,1995,1,17,149,13,35,1,2,22,32,20,46,6,2,3,11,15,49,.371,.500,.688,8.8,2.9,2.7,0.4,malonmo01
254,Mike Maloy,1973,1973,1,9,63,7,27,0,0,6,10,6,15,3,,,4,14,20,.259,,.600,7.0,2.2,1.7,0.3,maloymi01
255,Sandro Mamukelashvili,2023,2023,1,19,443,78,172,23,67,27,39,52,129,46,10,7,26,33,206,.453,.343,.692,23.3,10.8,6.8,2.4,mamuksa01
256,Boban Marjanović,2016,2016,1,54,508,105,174,0,0,87,114,73,194,21,12,23,29,54,297,.603,,.763,9.4,5.5,3.6,0.4,marjabo01
257,Sean Marks,2005,2006,2,48,425,64,151,0,6,29,40,30,99,15,8,18,21,50,157,.424,.000,.725,8.9,3.3,2.1,0.3,marksse01
258,Kevin Martin,2016,2016,1,16,261,30,85,11,33,28,30,4,29,12,9,2,13,15,99,.353,.333,.933,16.3,6.2,1.8,0.8,martike02
259,Roger Mason,2009,2010,2,161,4011,542,1318,254,658,132,152,27,413,310,70,26,159,259,1470,.411,.386,.868,24.9,9.1,2.6,1.9,masonro01
260,Tony Massenburg,1991,2005,3,97,869,102,247,0,0,76,108,77,221,18,22,29,53,150,280,.413,,.704,9.0,2.9,2.3,0.2,masseto01
261,Wes Matthews,1986,1986,1,75,1853,320,603,4,25,173,211,30,131,476,87,32,232,168,817,.531,.160,.820,24.7,10.9,1.7,6.3,matthwe01
262,Vernon Maxwell,1989,1997,3,200,5251,830,2039,162,553,374,518,111,502,600,215,32,370,383,2196,.407,.293,.722,26.3,11.0,2.5,3.0,maxweve01
263,Ray McCallum,2016,2016,1,31,256,27,67,5,16,9,10,6,31,33,5,4,11,14,68,.403,.313,.900,8.3,2.2,1.0,1.1,mccalra01
264,Amal McCaskill,2002,2002,1,27,153,20,49,0,0,12,26,16,36,4,6,10,14,23,52,.408,,.462,5.7,1.9,1.3,0.1,mccasam01
265,Doug McDermott,2022,2023,2,115,2537,454,988,231,554,93,121,42,254,155,26,12,101,197,1232,.460,.417,.769,22.1,10.7,2.2,1.3,mcderdo01
266,Antonio McDyess,2010,2011,2,150,3004,374,772,0,3,88,134,271,850,167,79,71,151,310,836,.484,.000,.657,20.0,5.6,5.7,1.1,mcdyean01
267,Bill McGill,1970,1970,1,24,181,30,61,0,0,15,24,13,57,17,,,24,41,75,.492,,.625,7.5,3.1,2.4,0.7,mcgilbi01
268,Elton McGriff,1968,1969,2,44,746,115,235,0,1,75,132,44,224,8,,,45,128,305,.489,.000,.568,17.0,6.9,5.1,0.2,mcgriel01
269,Maurice McHartley,1968,1970,2,85,2468,386,963,7,45,256,365,15,317,272,,,285,275,1035,.401,.156,.701,29.0,12.2,3.7,3.2,mcharma01
270,Forrest McKenzie,1987,1987,1,6,42,7,28,1,2,2,2,2,7,1,1,0,3,9,17,.250,.500,1.000,7.0,2.8,1.2,0.2,mckenfo01
271,Mark McNamara,1984,1985,2,82,1100,169,271,0,0,83,175,144,334,31,16,13,95,143,421,.624,,.474,13.4,5.1,4.1,0.4,mcnamma01
272,Pops Mensah-Bonsu,2009,2009,1,3,20,5,7,0,0,5,7,5,10,0,1,1,2,6,15,.714,,.714,6.7,5.0,3.3,0.0,mensapo01
273,Ron Mercer,2004,2004,1,39,516,90,211,2,7,13,17,10,49,22,14,5,26,37,195,.427,.286,.765,13.2,5.0,1.3,0.6,mercero01
274,Chimezie Metu,2019,2020,2,47,250,43,100,0,4,23,30,21,69,23,9,8,25,21,109,.430,.000,.767,5.3,2.3,1.5,0.5,metuch01
275,Andre Miller,2016,2016,1,13,181,23,48,1,4,9,13,6,27,29,7,0,12,14,56,.479,.250,.692,13.9,4.3,2.1,2.2,millean02
276,Bob Miller,1984,1984,1,2,8,2,3,0,0,0,0,2,5,1,0,1,0,5,4,.667,,,4.0,2.0,2.5,0.5,millebo01
